,state_name,city_name,place,description_main,best_time,ideal_duration,latitude place,longitude place
6017,Uttar Pradesh,Kanpur," Parade Market, Kanpur "," The Parade Market in Kanpur is one of the biggest wholesale markets in the city. Located on Shiwala Road, â€œParadeâ€ as it is locally called, is a large area hosting hundreds of stalls from clothes to shoes and books to some of Kanpurâ€™s famous street food. "," Nov-Mar 
            ",1.0,26.4609135,80.3217588
6018,Uttar Pradesh,Kanpur, Drive & Dine Restaurant ," Kanpur, Uttar Pradesh has got its very own drive-in restaurant, Drive & Dine, bringing to you social distance dining, mouth-watering delicacies, and car drives amidst a romantic backdrop. The guests have the option to eat outside just like in a picnic while being surrounded by greenery or enjoy their meals while sitting in their cars.  "," Nov-Mar 
            ",1.0,17.46337325,78.36990335
6019,Uttar Pradesh,Muzaffarnagar, Ganeshdham ," Ganeshdham is a famous temple in Muzaffarnagar popular for the 35 feet high statue of Ganesha. With River Tripatha flowing on one side and Vat Vraksha on the other, it is often visited by locals for the peaceful atmosphere. "," Nov-Mar 
            ",1.0,19.10850575,72.84450688
6020,Uttar Pradesh,Muzaffarnagar, Vahelna , Vahelna is a small village situated 4 kms away from Muzaffarnagar which is famous for the Vahelna Jain Temple. The temple is a chief historical & religious place for Jains and is also known as Shri 1008 Parshvnath Digamber Jain Atishye Kshetra. The main attraction of the temple is the 31-ft high statue of Lord Parshvanatha. ," Nov-Mar 
            ",1.5,29.44800635,77.74068503
6021,Uttar Pradesh,Muzaffarnagar, Bhairon Ka Mandir ," Bhairon Ka Mandir is devout of Lord Bhairo, which is easily accessible with the help of any local transport.  One of the prominent fascinations of this temple is the Ekadashi Shivlinga. Ekadash Shivlinga is a cluster of different Shivlingas; which has a distinctive to the Hindu devotees. This temple is placed in a very solitary place, peaceful, hustle and pollution free, hence making it the optimum place for spiritual awakening. This place is most crowded during the festivals with the Pandits chanting and singing bhajans every morning and evening. During the Shivratri, this place witnesses devotees from all over the country as well as from abroad. The best time to visit this temple is from November to February; with the best weather and atmosphere to seek awakening. "," Nov-Mar 
            ",1.5,29.44800635,77.74068503
6022,Uttar Pradesh,Muzaffarnagar, Akshay Vat Vatika ," Akshay Vat Vatika in Muzaffarnagar is an enormous banyan tree which is 5100 years old, with its roots spreading all around and the height of the tree being 150 feet. It is understood that Sage Sukhdeva, sat under this particular tree and recited Puranas to the grandson of Arjun, King Parikshit for 7 days continously. Hence, this tree is seen as a symbol of sacredness, truth and forgiveness. "," Nov-Mar 
            ",1.0,29.44800635,77.74068503
6023,Uttar Pradesh,Muzaffarnagar, Sankirtan Bhawan ," Sankirtan Bhawan in Muzaffarnagar is a temple devoted to Lord Tirupati Balaji, making it the only temple of Lord Balaji in Northern India. This temple is also known as Kirtan Bhawan as kirtan (religious hymns) is held here every day at dusk. "," Nov-Mar 
            ",1.5,29.44800635,77.74068503
6024,Uttar Pradesh,Muzaffarnagar, Zoology Museum ," Established in 1970, the Zoology Museum in Muzaffarnagar is found on the premises of the Sanatan Dharma College. Hosting a variety of species galleries, including fossils and insects, the museum is a great educational tour. The insect gallery here is the biggest haunt. There is also have a library here.  "," Nov-Mar 
            ",1.0,29.44800635,77.74068503
6025,Uttar Pradesh,Ghaziabad, ISKCON Temple Ghaziabad ," Located at the ISKCON Chowk on Hare Krishna Road, the ISKCON Temple is Ghaziabad is yet another extension of the famous Krishna-devoted ISKCON society. This temple is a significant attraction especially during the festival of Krishna Janmasthami. "," Nov-Mar 
            ",4.0,28.6829733,77.45162107
6026,Uttar Pradesh,Ghaziabad, Shipra Mall ," Shipra Mall is a happening retail centre in the Indirapuram junction of the city. Housing numerous luxury brand stores, the mall also cites an award-winning multiplex called the JAM multiplex, a food court and an array of entertainment options. "," Nov-Mar 
            ",1.5,28.633824,77.3696585
6027,Uttar Pradesh,Ghaziabad, Drizzling Land Water and Amusement Park ," Launched in 2005, Drizzling Land Water & Amusement Park is a water-theme park found at the 8-km Mile Stone along the Delhi-Meerut Highway.Â Apart from magnificent pools, fountains, thrilling rides and slides, Drizzling Land Water & Amusement Park also has the region's biggest roller coaster ride.Â  "," Nov-Mar 
            ",1.0,28.6711527,77.4120356
6028,Uttar Pradesh,Ghaziabad, Swarna Jayanti Park ," Swarna Jayanti Park is a famous recreational and adventure park in the Indirapuram area of Ghaziabad. It has a beautiful Japanese garden, boating facility, a jogging track, walkways lined by tall green trees and a children's play area amidst lush green lawns with fountains and statues of legendary figures.  "," Nov-Mar 
            ",2.5,26.88844365,80.97888941
6029,Uttar Pradesh,Ghaziabad, City Forest ," Located at Karheda of the Raj Nagar Extension, the City Forest is a splendid park spreading over 175 acres. A graded local picnic spot, and divided into 9 different sections, the forest is lined with an array of medicinal and fruit-bearing trees. "," Nov-Mar 
            ",1.5,28.5154264,77.21214162
6030,Uttar Pradesh,Ghaziabad, Indirapuram Habitat Centre ," Indirapuram Habitat Centre is a stylish open-air shopping and entertainment centre at the Ahinsa Khand of Indirapuram. From shopping to regular street plays and celeb events, gyming amenities to food and entertainment, Indirapuram Habitat is a category in itself. "," Nov-Mar 
            ",1.5,28.6711527,77.4120356
6031,Uttar Pradesh,Ghaziabad, Laxmi Narayan Temple ," The Lakshmi Narayan Temple located in the town of Modinagar in Ghaziabad is dedicated to Goddess Lakshmi and Lord Vishnu. Also known as Modi Temple, it houses idols of the Hindu deities Hanuman, Santoshi Mata, Durga, Venkateshwara, Lakshmi Narayan and Gayatri Mata. "," Nov-Mar 
            ",1.5,20.913996,70.3515507
6032,Uttar Pradesh,Ghaziabad, Dadri ," Dadri is a small town located in the Gautam Buddha Nagar, near Ghaziabad. The tiny hamlet is popular amongst offbeat travellers and nature lovers as it has large areas of wetland which provide apt climatic conditions for Blackbucks, Neelgai and several species of migratory birds. "," Nov-Mar 
            ",1.5,28.6025157,76.19098981
6033,Uttar Pradesh,Ghaziabad, Mohan Nagar ," Mohan Nagar is a bustling area in Ghaziabad famous for the Institute of Technology and Science, the beautiful Mohan Nagar Temple dedicated to Goddess Durga and the World Square Mall which is a popular hub for youngsters and families.  "," Nov-Mar 
            ",1.0,28.6785372,77.3840026
6034,Uttar Pradesh,Ghaziabad, Dasna ," Dasna is a quaint little town on the outskirts of Ghaziabad believed to have been established by a Rajput Ruler, King Salarsri. It is believed that the king was suffering from leprosy and was mesmerised by the beauty of the location when he had come to the sacred Ghats of River Ganga for his treatment.  "," Nov-Mar 
            ",2.5,28.680152,77.5286964
6035,Uttar Pradesh,Ghaziabad, Modinagar ," Modinagar is a small town, located close to Ghaziabad, which is most famous as an educational hub. Besides, the city is also among the pioneer sugar producers in Uttar Pradesh. The most popular attraction in Modi Nagar is the Laxmi Narayan Temple, also known as the Modi Temple. "," Nov-Mar 
            ",1.5,28.8261624,77.54165605
6036,Uttar Pradesh,Ghaziabad, Hapur ," Situated at a distance of 60 km from Delhi, Hapur is the smallest district in the state of Uttar Pradesh. Popularly known as one of the important religious centres of the Hindus in the north, the ancient city is home to several temples which draw a large number of devotees as well as tourists.  "," Nov-Mar 
            ",1.5,28.7406125,77.83542557
6037,Uttar Pradesh,Ghaziabad, Shopprix Mall ," Located in the neighbourhood of Vaishali in Ghaziabad, Shopprix Mall is a relatively smaller mall. Divided into 3 sections covering shopping, gyming and cinema, the mall also has a few swings and play arena for children.  "," Nov-Mar 
            ",2.5,28.6428642,77.34093697
6038,Uttar Pradesh,Ghaziabad, Gaur Central Mall ," Located opposite to the HDFC bank in Raj Nagar, Gaur Central Mall is one of the most popular shopping malls in the area. The mall has several retail outlets and big brand stores selling everything from clothes and cosmetics to footwear, home decor and electronics "," Nov-Mar 
            ",1.0,28.6711527,77.4120356
6039,Uttar Pradesh,Aligarh, Jama Masjid Aligarh ," Jama Masjid is the oldest historical monument located in the Upper Fort area of Aligarh, the highest point in the city. Described as Asia's highest gold mosque, its dome and minarets are made of pure gold, unlike any other mosque in Asia. It is also the first mosque in India housing tombs of the martyrs, also known as Ganj-e-Shaheedan (Martyrs' colony). "," Nov-Mar 
            ",2.5,27.907386,78.0718484
6040,Uttar Pradesh,Aligarh, Aligarh Fort ," Aligarh Fort, also known as Aligarh Quila, is one of India's strongest forts. Popularly called as ""Bonay Chor ka Kila"" (dwarf thief's fort), it represents historic Islamic influences through its exquisite architecture and intricate symbolic carvings, though most of it is in ruins now. "," Nov-Mar 
            ",2.5,27.92989525,78.06373239
6041,Uttar Pradesh,Aligarh, Sir Syed House Museum ," Sir Syed House Museum, located in the Aligarh Muslim University, is a well-known art gallery amongst the locals. Formerly the museum was Sir Syedâ€™s home, the founder of Mohammedan Anglo-Oriental College (which was converted into Aligarh Muslim University in 1920). "," Nov-Mar 
            ",1.5,27.833333,78.166667
6042,Uttar Pradesh,Aligarh, Khereshwar Temple ," Located in Aligarh, the Khereshwar Temple is dedicated to Lord Shiva and is known for the holy Shiva linga, which is so small that it is popularly known as Invisible Shiva linga. Other highlights of the temple include metallic mural engraved ceiling and brass idols of other Hindu deities.  "," Nov-Mar 
            ",1.5,27.833333,78.166667
6043,Uttar Pradesh,Aligarh, Naqvi Park Aligarh ," Naqvi Park is one of the most popular and visited parks of Aligarh. Also known as Rajkeey Udhhan Jawahar Park, the park is well-known for its lush green surroundings and fountains. It also houses walking paths and playgrounds as well as a plant nursery open for sale. "," Nov-Mar 
            ",2.5,27.9029262,78.073767
6044,Uttar Pradesh,Aligarh, SkyHigh ," Sky High is the only internationally recognised sky-diving drop zone in India. A foreign affiliate of United States Parachute Association (USPA), it the only commercial skydiving company in India. The participants are provided with a certificate and merchandise after successful completion of their dive.  "," Nov-Mar 
            ",1.5,17.4353836,78.368204
6045,Uttar Pradesh,Meerut, Augharnath Temple ," The Augharnath Temple in Meerut, also known as the Kali Paltan Mandir, is the oldest Shiva temple in the city and also the most frequented. The Shiva Linga at this temple is believed to be a Swayambhu (self-manifested), making it a popular attraction among the devotees of Lord Shiva. "," Nov-Mar 
            ",1.5,29.00065255,77.76822875
6046,Uttar Pradesh,Meerut, Shapir ," Shapir or Shahpeer Sahab ki Dargah is a mausoleum in Meerut constructed during Mughal Era by the queen, Noor Jahan. It was built in 1628 to honour a local Muslim Hazrat Shahpeer who is said to be the teacher of the Emperor Jahangir and physician/advisor to the queen.  "," Nov-Mar 
            ",1.5,29.00065255,77.76822875
6047,Uttar Pradesh,Meerut, Hastinapur ," Hastinapur is an ancient town which was the centre to the glorious tales of the epic Mahabharata. Situated on the banks of Ganga near Meerut in UP, Hastinapur is also the birth place of three Jain Teerthankara, and it has become an important centre of pilgrimage for the Jains. "," Nov-Mar 
            ",2.5,29.1539372,77.9898759
6048,Uttar Pradesh,Meerut, Draupadi-ki-Rasoi ," Translating to â€˜Draupadiâ€™s Kitchenâ€™, this monument is set on the banks of the Buriganga River in Meerut. Legend has it that Draupadi, the wife of the Pandavas, cooked meals here for the entire family.Â It is a thrilling place for people who love history and epic tales.Â  "," Nov-Mar 
            ",1.2083333333333333,29.00065255,77.76822875
6049,Uttar Pradesh,Meerut, Shaheed Smarak ," Built in memory of the 1857 revolt, the Shaheed Smarak is one of the most seasoned and well-maintained places in Meerut. Located quite close to the Company Gardens, this memorial hosts events during important Indian national holidays. "," Nov-Mar 
            ",1.2083333333333333,29.23395385,79.53201479
6050,Uttar Pradesh,Meerut, St John's Church Meerut ," The Saint John's Church of Meerut is one of the oldest churches in Northern India and also one of the biggest with 3000 people seating capacity. The church is built on a very traditional style and has lush greenery surrounded by it. The motto of the parish is Unity, Witness, and Service which is strictly followed there. "," Nov-Mar 
            ",1.2083333333333333,29.00065255,77.76822875
6051,Uttar Pradesh,Meerut, Bhole ki Jhaal , Bhole ki Jhaal is an important dam that is responsible for providing most of the electricity in the Meerut region. It is also commonly called Salawa ki Jhaal. The area around this dam is a popular picnic spot in the city frequented by both locals and tourists to take in the natural beauty and tranquillity.  ," Nov-Mar 
            ",1.2083333333333333,29.00065255,77.76822875
6052,Uttar Pradesh,Meerut, Vidur Ka Tila ," If you want a slice of history, Vidura Ka Tila is the place to be in Meerut. Watch the epic of the Mahabharata play out as you visit Vidur Ka Tila; an archaeological site full of 50-60 feet tall mounds. The area is said to be the former abode of Vidura, the intellectual minister of the Kauravas.  "," Nov-Mar 
            ",1.2083333333333333,29.00065255,77.76822875
6053,Uttar Pradesh,Meerut, Digambar Jain Temple ," For a fascinating insight into Jain culture and tradition, the Digambar Jain Temple in Meerut holds all the answers. Dating back thousands of years, this temple houses two important altars. The shrine of Tikal Wale Bala is believed to be generous â€“ all wishes are said to be granted by this ancient deity.  "," Nov-Mar 
            ",1.2083333333333333,13.2060354,74.98661417
6054,Uttar Pradesh,Meerut, Mustafa Castle ," The Mustafa Castle, one of the historic and grand landmarks in the city of Meerut was built in the memory of Nawab Mustafa Khan Shaifta, a renowned poet and critic of his era, by his son, Nawab Mohammad Ishak Khan in 1900. The castle is popularly recognised for its distinguished architecture and its historical importance.  "," Nov-Mar 
            ",1.2083333333333333,28.9964247,77.6962554
6055,Uttar Pradesh,Meerut, Gandhi Bagh ," Gandhi Bagh is one of the oldest parks in Meerut which was set up by East India Company. It is located on Mall Road, not very far away from the city and is famous for the musical fountain show which happens every evening. This famous British spot has lush greenery with mango, mulberry, and bamboo trees.  "," Nov-Mar 
            ",1.2083333333333333,21.1500098,79.1024282
6056,Uttar Pradesh,Meerut, Suraj Kund Park ," A popular spot in Meerut, Suraj Kund was built by Lawar Jawaharlal, a businessman, in the early eighteenth century. This green spot is a great place for walking, jogging or even just relaxing. "," Nov-Mar 
            ",1.2083333333333333,28.97565885,77.71997594
6057,Uttar Pradesh,Meerut, Fantasy World Water Park , The Fantasy World Water Park in Meerut located along the National Highway 58 hosts an array of water activities for both children and adults.  ," Nov-Mar 
            ",1.2083333333333333,29.00065255,77.76822875
6058,Uttar Pradesh,Chambal Wildlife, Fort Ater ,  ," Nov-Mar 
            ",1.2083333333333333,28.339188633333336,81.2613652
6059,Uttar Pradesh,Chambal Wildlife, Bateshwar Temples ,  ," Nov-Mar 
            ",1.2083333333333333,27.677724716666667,84.75450165000001
6060,West Bengal,Darjeeling, Darjeeling Himalayan Railway ," A visit to the city of Darjeeling is incomplete without a joyride at the Darjeeling Himalayan Railway toy train. Moving at a snail pace over the hilly terrain, it is an experience no one wants to miss.  "," Oct-Apr 
            ",1.2083333333333333,27.0162608,88.2476381
6061,West Bengal,Darjeeling, Tiger Hill ," If you want to witness the first rays of sun hitting the twin peaks of Kangchenjunga, along with a panoramic view of Everest peeping through the peaks standing by its side, then Tiger Hills make for a perfect sunrise for you.You can see Kurseong to the south along with multiple rivers flowing down. Senchal Wildlife Sanctuary is another nearby attraction you could visit - the place inhabits various high-altitude animals and bird. "," Oct-Apr 
            ",1.2083333333333333,26.99490135,88.28533056
6062,West Bengal,Darjeeling, Batasia Loop ," Located around 5 km from Darjeeling, Batasia loop is a spiral railway track where the toy train takes a complete 360 degree turn. The toy train descends by 1,000 ft. as it completes the loop through a large circular area. "," Oct-Apr 
            ",1.2083333333333333,27.0167011,88.2471186
6063,West Bengal,Darjeeling, Darjeeling Ropeway ," Darjeeling Ropeway is a cable car circuit where one can witness a myriad of exquisite landscapes, from the glorious snow-capped mountains to the charming valley replete with verdant tea estates. "," Oct-Apr 
            ",1.2083333333333333,27.0725775,88.2549163
6064,West Bengal,Darjeeling, Himalayan Mountaineering Institute ," The Himalayan Mountaineering Institute, commonly known as HMI Darjelling, was established on November 4, 1954 primarily to encourage mountaineering as an organized sport in India. HMI regularly conducts Adventure, Basic and Advanced levels of mountaineering courses which are very comprehensive courses. These courses are highly subsidised to encourage mountaineering as a sport.  "," Oct-Apr 
            ",1.2083333333333333,27.0583704,88.2539385
6065,West Bengal,Darjeeling, Nightingale Park ," This park was earlier called 'The Shrubbery' when it was a private courtyard. The park was closed for renovation for about four years and has reopened for public since 2011. There is a giant statue of Lord Shiva, a musical fountain along with the great scenery. "," Oct-Apr 
            ",1.2083333333333333,27.0537171,88.259824
6066,West Bengal,Darjeeling, Darjeeling Rock Garden ," The Rock Garden or the Barbotey Garden as its commonly known, is located a little far from the city around ~10 km away. The benches in the garden are made by cutting rocks at different levels. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6067,West Bengal,Darjeeling, Singalila National Park ," Singalila National Park , located on the Singalila Ridge at a height of 7000 feet above sea level, is a national park of India in Darjeeling . The park is well known for the trekking and other adventure sports. The national park is similar to a paradise for the trekkers and adventure lovers. "," Oct-Apr 
            ",1.2083333333333333,27.1252718,88.01805806
6068,West Bengal,Darjeeling, Darjeeling Peace Pagoda ," As you climb up from Clubside along Gandhi and AJC Bose roads, you see this glistening white structure standing out - that's the Peace Pagoda. The Peace Pagoda, one of the 70 odd such structures built under the guidance of Japanese monk Nichidatsu Fujii, is worth a visit during the daily pujas. "," Oct-Apr 
            ",1.2083333333333333,27.02756995,88.25900056
6069,West Bengal,Darjeeling, Sandakphu Trek ," Sandakphu Peak (11,941 Feet) is the highest peak in West Bengal. The highest peak of Singalila Ridge in Darjeeling district, almost near the border of Nepal, it is located very close to Singalila National Park. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6070,West Bengal,Darjeeling, River Rafting in Teesta ," White Water Rafting in the River Teesta is one of the most exciting things to do in Darjeeling. A favourite among the adventure junkees, the rafting has a series of rapids ranging from Grade 1 to 4. However, the difficult rapids are only allowed to the professionals or the seasonal trainers as it is risky. You should definitely try this activity when in Darjeeling. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6071,West Bengal,Darjeeling, Tea Plantations Darjeeling ," With over 80 tea estates covering over 17,500 hectares of land, the tea plantations of Darjeeling are a unique aromatic experience to visitors of this hilly tourist trap. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6072,West Bengal,Darjeeling, Shopping in Darjeeling ," Shop for traditional arts and crafts of Tibet and Sikkim. Also, make sure you buy Darjeeling tea from the locals - Nathmull's Tea Room is popular among most tourists. There is an Oxford bookstore as well which provide good collection of books. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6073,West Bengal,Darjeeling, Padmaja Naidu Himalayan Zoological Park ," Padmaja Naidu Zoo plays host to the only collection of Siberian Tigers in India and few other exotic animal species, such as Red pandas, Snow leopards, Himalayan black bears etc. "," Oct-Apr 
            ",1.2083333333333333,27.0569265,88.25470053
6074,West Bengal,Darjeeling, Tinchuley ," At a distance of about 32 km from Darjeeling, Tinchuley is an offbeat hamlet situated close to the West Bengal-Sikkim border. With an altitude of 5550 ft, the name of the place derives from the words â€˜tinâ€™ and â€˜chulaâ€™, which translates as â€˜three ovensâ€™ because the trio of hills constituting the hill station resemble mud ovens.  "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6075,West Bengal,Darjeeling, Happy Valley Tea Estate ," At a magical altitude of 6,800 feet, the Happy Valley Tea Estate is the second oldest tea estate in the tea-rich town of Darjeeling. One can take a guided tour through the fragrant factory, learning and observing the procedure to produce the different varieties of tea. "," Oct-Apr 
            ",1.2083333333333333,27.0511046,88.2585333
6076,West Bengal,Darjeeling, Darjeeling Observatory Hill ," Like most other hill stations in India, Darjeeling also has a Mall Road and atop the Mall is the Observatory hill. The hill hosts the famous Mahakal temple and the original shrine of Bhutia Busty monastery, making the place of religious significance for Hindus and Buddhists alike. "," Oct-Apr 
            ",1.2083333333333333,27.0478736,88.2680278
6077,West Bengal,Darjeeling, Monastries in Darjeeling ," You must visit monasteries in Darjeeling to experience the essence of the place. There are lots of monasteries spread across the city, all having their own relevance. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6078,West Bengal,Darjeeling, Trekking in Darjeeling ," Offering you a sweeping view of four out of the five highest peaks of the world Mt. Everest, Kanchenjunga, Makalu and Lhotse, all in a single stretch, Darjeeling offers some of the best trekking routes in the world. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6079,West Bengal,Darjeeling, Ghoom Monastery ," At a grand elevation of 8,000 feet, the Yiga Choeling or old Ghoom Monastery is the oldest Tibetan Buddhist Monastery of Darjeeling. A 15-foot high statue of Maitreyi Buddha is seen in the central hall, made entirely of clay brought from Tibet. Rare Buddhist manuscripts like the Kangyur can be found here. "," Oct-Apr 
            ",1.2083333333333333,27.0117768,88.2503428
6080,West Bengal,Darjeeling, Bengal Natural History Museum ," A testament to the indigenous flora and fauna of the region, the Bengal Natural History Museum is a fascinating plethora of more than 4000 specimens being exhibited located in the Padmaja Naidu Himalayan Zoological Park in Darjeeling. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6081,West Bengal,Darjeeling, Lamahatta Eco Park ," Lamahatta is a scenic village in West Bengal, 23km from Darjeeling. To showcase the magnificent views of peaks & rivers and the dhupi & pine forests here, the Lamahatta Eco Park was created in 2012. Lamahatta means Monk's Hermitage and so, this place promises an environment that feels as tranquil as a monk - a measure of balance between nature & man. At an altitude of 5,700 ft., this eco-park has a lot to offer. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6082,West Bengal,Darjeeling, Lepchajagat ," Lepchajagat is a small village around 19km from Darjeeling. At a height of 6,956 ft, this vilage is considered a haven for nature lovers and honeymooners. Amidst dense forests of pines, oaks and rhododendrons, this village gives you tranquility. Viewing the Kanchenjunga peaks from here is a serene experience. It is now part of a reserved forest area. "," Oct-Apr 
            ",1.2083333333333333,27.0377554,88.263176
6083,West Bengal,Digha, Marine Station/Aquarium of Zoological Survey of India ," MARC - Marine aquarium cum regional centre - is a major tourist attraction for all Digha visitors. It has the largest inbuilt aquarium in India. The aquarium has three kinds of creatures: species of conservative importance, 'local and curious' species and freshwater species. "," Oct-Apr 
            ",1.2083333333333333,21.623077,87.5082534
6084,West Bengal,Digha, New Digha Beach ," This one is a man-made beach, created 2 km away from the old one. It is better planned and more easily accessible from nearby hotels. The new beach is bigger, less crowded and better maintained compared to the Old Digha beach. "," Oct-Apr 
            ",1.2083333333333333,21.619902,87.5018932
6085,West Bengal,Digha, Udaipur Beach ," If you're looking for a more laidback and tranquil beach atmosphere, Udaipur beach is the right place to visit. The beach has lonely, deserted stretches of seashore where you can just walk along, take a dip in the water or just rent a bike to roam around. "," Oct-Apr 
            ",1.2083333333333333,21.623077,87.5082534
6086,West Bengal,Digha, Shankarpur Beach ," 15 km from Digha, Shankarpur is a virgin beach with a lovely view of the beach surrounded by local fish boats and rows of tress giving visitors the perfect Kodak moment. Near the beach, there are also a few temples in Shankarpur. "," Oct-Apr 
            ",1.2083333333333333,21.623077,87.5082534
6087,West Bengal,Shankarpur, Shankarpur Beach ,  ," Oct-Apr 
            ",1.2083333333333333,26.0385458,86.86346171
6088,West Bengal,Digha, Talsari Beach ," Lined with coconut and palm trees all along, Talasari beach is famous among sea food lovers for the delicacies it offers. The place has an amazing view with all the stretches of greens peeking through the mountains and the rivers. "," Oct-Jun 
            ",1.2083333333333333,21.623077,87.5082534
6089,West Bengal,Digha, Amarabati Park ," With neatly paved walkways, a multitude of seating areas, verdant surroundings, a gorgeous ropeway ride and boating facilities to enjoy its own mini-lake, the Amarabati park provides wholesome family fun for children and adults looking for a relaxed manner of killing some time during their vacation in the beautiful Digha. "," Oct-Jun 
            ",1.2083333333333333,21.623077,87.5082534
6090,West Bengal,Digha, Temple at Chandaneswar ," Situated at a distance of 6-8 km from Digha, Chandaneswar Shiv temple has mythology and folklore depicting its creation and history. The temple plays host to a huge annual fair on the first day of Oriya calendar and sees an influx of a large number of tourists every year. "," Oct-Jun 
            ",1.2083333333333333,21.623077,87.5082534
6091,West Bengal,Digha, Old Digha Beach ," Old Digha Beach is one of the less popular beaches in Digha and experiences relatively less tourism. Although there are no shacks or eating joints on the beach, there are however, stone seats made for people to sit and relax. There are stone crumbles and boulders formed due to erosion, that dominate the area. However, it is still considered an ideal place to watch the sunsets and sunrises. "," Oct-Jun 
            ",1.2083333333333333,21.6227456,87.52380283
6092,West Bengal,Digha, Chandpur Beach ," Flanked on the coast of the Bay of Bengal, Chandpur Beach is one of the less popular and less crowded beaches near Kolkata. Boasting of a beautiful sea side view and clear emerald water, the beach is considered ideal to relax and unwind. The beach, however, is different than the other beaches in the region. Its banks are slightly eroded and there is recession caused by the sea water. "," Oct-Jun 
            ",1.2083333333333333,21.623077,87.5082534
6093,West Bengal,Kolkata, Victoria Memorial ," The Victoria Memorial is a large marble building, which is considered to be the pride of Kolkata. Built between 1906 and 1921, it is dedicated to the memory of Queen Victoria. Now, it is a museum and a popular tourist spot under the Ministry of Culture.  "," Oct-Jun 
            ",1.2083333333333333,22.5449558,88.34255445
6094,West Bengal,Kolkata, Fort William Kolkata ," Fort William is a fort built in Kolkata on the eastern banks of the River Hooghly, the major distributary of Ganges. The magnificent structure is spread over 70.9 acres and is embellished with hundreds of arched windows that overlook lush green gardens.Â Meticulous stonework adorns the surface of the building. "," Oct-Jun 
            ",1.2083333333333333,22.55449655,88.33801318
6095,West Bengal,Kolkata, Belur Math ," Belur Mutt is the headquarters of the Ramakrishna Math and Mission, founded by Swami Vivekananda. Situated on the west bank of Hooghly River, the temple is prominent for its architecture that embraces Hindu, Christian and Islamic styles and stands as an icon of unity of all religions. "," Oct-Jun 
            ",1.2083333333333333,22.6323298,88.3564507
6096,West Bengal,Howrah, Belur Math ," Belur Math is a fascinating spiritual centre that was established to build a foundation of the Ramakrishna Movement. The movement was inspired by Ramakrishna Paramhansa, an Indian Saint who was also the Guru of Swami Vivekananda. The mission was founded in the late 19th Century and aimed at imparting spirituality through extensive philanthropic and educational work. It functions on the principles of Karma Yoga/ Karma Marga according to which right work done properly and with selflessness is considered to be a prayer to God. Swami Vivekananda, along with his disciples, founded the Belur Math in 1886 which is considered to be a monastic organisation of the Ramakrishna Movement with an absolute focus on spiritual training and propagation of the teachings of Ramakrishna Paramhansa. 
 
The math spreads over a vast expanse of 40 acres and consists of several temples built amidst scenic surroundings. The campus houses the Ramakrishna Temple which has the relics of Sri Ramakrishna, Vivekananda Swamiâ€™s room, some of his belonging, Swami Brahmananda Temple, Holy Mother Sri Sarada Devi Temple, Swami Vivekananda Temple and the Samadhi of Sri Ramakrishna. Tourists can spend almost the entire day at the math soaking in the tranquil atmosphere and exploring the beautiful architecture which has a stunning blend of Hindu, Islamic, Buddhist and Christian art. The math promotes unity in humankind irrespective of the religion they are born in. "," Oct-Jun 
            ",1.2083333333333333,22.6323298,88.3564507
6097,West Bengal,Kolkata, Howrah Bridge ," Located over the Hooghly river in West Bengal, Howrah Bridge or the Rabindra Setu is the main connection between Howrah and Kolkata.  It is a cantilever bridge and is regarded as one of the busiest ones among them.  "," Oct-Jun 
            ",1.2083333333333333,22.5850914,88.34682503
6098,West Bengal,Howrah, Howrah Bridge ," The iconic landmark of Kolkata, Howrah Bridge is a massive steel structure which is considered as one of the longest cantilever bridges of its type in the world. Also called as Rabindra Setu, it extends across the Hooghly River and connects Howrah and Kolkata. It is also regarded as one of the busiest ones among them as it carries a daily traffic of over 100,000 vehicles and countless pedestrians. For those who wish to see the grandeur of the bridge, you are recommended an excellent ride in the ferry services between Kolkata and Howrah, offered from Launch Ghat. The view of the city from the ferry, especially in the night, is priceless, to say the least.  "," Oct-Jun 
            ",1.2083333333333333,22.5850914,88.34682503
6099,West Bengal,Kolkata, Birla Planetarium ," The Birla Planetarium in Kolkata, is the largest planetarium in Asia and the second largest planetarium in the world. It is a single-storeyed circular structure designed in the typical Indian style whose architecture is designed on the Buddhist Stupa at Sanchi.Â  "," Oct-Jun 
            ",1.2083333333333333,13.0119591,80.2440161
6100,West Bengal,Kolkata, Indian Museum ," The Indian Museum is one of the oldest museums of the world boasting some of the most exquisite collections of ornaments, fossils, skeletons, antiques, armors, mummies and stunning Mughal paintings.  "," Oct-Jun 
            ",1.2083333333333333,22.5575863,88.35103355
